"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
32,"services","married","university.degree","no","no","no","telephone","jul","mon",691,10,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
36,"blue-collar","single","basic.6y","unknown","yes","no","telephone","jul","mon",1877,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
57,"blue-collar","married","professional.course","unknown","yes","no","cellular","jul","mon",857,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
29,"admin.","single","university.degree","no","no","yes","telephone","jul","mon",1130,8,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
29,"admin.","married","basic.9y","no","yes","no","cellular","jul","mon",577,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
33,"services","married","high.school","no","no","no","cellular","jul","mon",1342,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
28,"technician","single","professional.course","no","yes","no","cellular","jul","mon",1002,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
30,"blue-collar","single","basic.9y","no","no","yes","cellular","jul","mon",985,11,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
41,"admin.","married","university.degree","no","no","no","cellular","jul","mon",1360,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
37,"technician","divorced","professional.course","unknown","yes","no","cellular","jul","mon",1134,5,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
39,"management","married","university.degree","unknown","yes","no","cellular","jul","mon",908,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
37,"admin.","single","high.school","unknown","no","no","cellular","jul","tue",712,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
30,"admin.","single","high.school","no","yes","no","cellular","jul","tue",1352,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
33,"blue-collar","married","basic.6y","no","no","no","cellular","jul","tue",1077,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
33,"services","single","high.school","no","yes","no","cellular","jul","tue",714,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
35,"blue-collar","married","unknown","unknown","no","no","cellular","jul","tue",560,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
38,"blue-collar","married","basic.4y","unknown","no","no","cellular","jul","tue",690,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
56,"blue-collar","married","basic.4y","unknown","no","no","cellular","jul","tue",1545,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
35,"services","divorced","university.degree","no","no","yes","cellular","jul","tue",654,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
50,"blue-collar","married","basic.4y","no","no","yes","cellular","jul","tue",849,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
26,"blue-collar","single","basic.6y","unknown","yes","no","cellular","jul","tue",1833,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
35,"services","divorced","university.degree","no","yes","no","cellular","jul","tue",722,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
27,"blue-collar","single","basic.6y","no","no","no","cellular","jul","tue",1508,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
29,"blue-collar","single","high.school","no","yes","no","cellular","jul","tue",966,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
25,"services","single","unknown","no","yes","no","cellular","jul","tue",598,5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
33,"services","single","high.school","unknown","yes","no","cellular","jul","tue",560,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
27,"admin.","single","university.degree","no","no","no","cellular","jul","tue",1237,7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
36,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","tue",864,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
38,"technician","married","high.school","no","yes","no","cellular","jul","tue",1037,8,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
31,"blue-collar","single","high.school","no","no","no","telephone","jul","tue",802,11,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
31,"blue-collar","married","unknown","unknown","no","no","cellular","jul","tue",1608,13,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
31,"admin.","single","high.school","no","yes","no","cellular","jul","wed",926,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
31,"blue-collar","single","high.school","no","yes","yes","cellular","jul","wed",870,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
55,"retired","married","basic.4y","no","no","no","cellular","jul","wed",761,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
39,"admin.","married","basic.6y","unknown","no","no","cellular","jul","wed",1176,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
37,"unemployed","single","basic.9y","unknown","yes","yes","cellular","jul","wed",633,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
28,"admin.","married","university.degree","no","no","yes","cellular","jul","wed",690,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
28,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
30,"blue-collar","married","basic.6y","no","no","yes","cellular","jul","wed",1152,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
36,"admin.","divorced","high.school","no","no","no","cellular","jul","wed",1960,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
30,"management","married","university.degree","no","yes","no","cellular","jul","wed",957,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
23,"admin.","single","professional.course","no","yes","no","cellular","jul","wed",902,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
31,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",1327,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
21,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",2078,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
49,"self-employed","divorced","university.degree","no","yes","no","cellular","jul","wed",1124,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
51,"admin.","married","basic.9y","unknown","yes","no","cellular","jul","wed",228,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
30,"technician","divorced","professional.course","no","no","yes","cellular","jul","wed",808,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
36,"entrepreneur","married","university.degree","no","no","no","cellular","jul","wed",638,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
39,"services","married","unknown","unknown","yes","yes","cellular","jul","wed",1201,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
27,"blue-collar","single","basic.9y","unknown","yes","no","cellular","jul","wed",1309,4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
47,"self-employed","married","basic.9y","no","yes","no","cellular","jul","wed",1359,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
60,"self-employed","married","university.degree","no","yes","no","cellular","jul","wed",416,4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
36,"services","divorced","high.school","no","no","no","cellular","jul","wed",532,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
29,"self-employed","married","professional.course","unknown","yes","yes","cellular","jul","wed",683,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
42,"entrepreneur","married","university.degree","no","unknown","unknown","cellular","jul","thu",430,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
32,"student","single","high.school","no","yes","no","cellular","jul","thu",853,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
41,"entrepreneur","single","high.school","no","yes","no","cellular","jul","thu",1204,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
57,"self-employed","married","university.degree","no","no","yes","cellular","jul","thu",1441,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
45,"admin.","married","unknown","unknown","yes","no","cellular","jul","thu",651,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
34,"blue-collar","divorced","basic.6y","no","yes","no","cellular","jul","thu",1491,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
48,"admin.","married","high.school","no","yes","no","cellular","jul","thu",903,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
30,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",873,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
55,"unknown","married","basic.4y","no","yes","no","cellular","jul","thu",1298,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"technician","married","basic.4y","unknown","yes","yes","cellular","jul","thu",709,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
51,"management","married","university.degree","unknown","no","no","cellular","jul","thu",901,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
48,"unemployed","married","basic.6y","no","no","no","cellular","jul","thu",1850,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
45,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","thu",367,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"unemployed","married","basic.4y","unknown","yes","no","cellular","jul","thu",458,9,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
37,"admin.","married","basic.6y","no","yes","yes","cellular","jul","thu",1602,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
52,"blue-collar","married","basic.9y","unknown","no","no","telephone","jul","fri",1492,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
33,"technician","single","high.school","no","yes","no","cellular","jul","fri",1422,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
27,"admin.","married","university.degree","no","no","yes","cellular","jul","fri",979,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
27,"services","single","high.school","no","no","yes","cellular","jul","fri",616,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
27,"technician","single","high.school","no","yes","no","cellular","jul","fri",784,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
34,"blue-collar","single","unknown","no","no","yes","cellular","jul","fri",1000,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
50,"retired","married","professional.course","no","yes","no","cellular","jul","fri",695,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
44,"admin.","married","unknown","no","no","no","cellular","jul","fri",735,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
36,"services","single","high.school","no","yes","no","cellular","jul","fri",862,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
46,"technician","divorced","university.degree","unknown","yes","no","telephone","jul","fri",1946,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"retired","divorced","basic.9y","unknown","yes","no","telephone","jul","fri",362,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
39,"admin.","married","university.degree","no","no","no","cellular","jul","fri",743,13,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
52,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","fri",2015,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
55,"retired","married","professional.course","no","yes","no","cellular","jul","fri",1031,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
60,"technician","married","high.school","no","no","no","cellular","jul","fri",590,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"retired","married","basic.9y","unknown","no","no","cellular","jul","fri",1330,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
52,"services","married","high.school","unknown","yes","no","cellular","jul","fri",946,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"retired","married","high.school","no","yes","no","cellular","jul","fri",1448,17,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
46,"student","single","unknown","no","yes","no","telephone","jul","fri",279,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
56,"admin.","married","high.school","unknown","yes","no","cellular","jul","fri",661,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
28,"blue-collar","single","basic.9y","no","no","no","cellular","jul","fri",1369,9,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
39,"admin.","married","university.degree","no","no","no","cellular","jul","fri",653,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
43,"blue-collar","married","basic.9y","no","no","no","cellular","jul","mon",458,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
50,"management","divorced","university.degree","no","no","no","cellular","jul","mon",983,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
47,"technician","single","professional.course","no","yes","no","cellular","jul","mon",365,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"retired","married","university.degree","no","yes","no","cellular","jul","mon",664,7,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
44,"blue-collar","single","high.school","unknown","no","no","cellular","jul","mon",699,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
55,"admin.","married","high.school","no","yes","no","cellular","jul","mon",700,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
43,"services","married","basic.6y","unknown","unknown","unknown","cellular","jul","mon",939,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"admin.","divorced","basic.4y","unknown","yes","yes","cellular","jul","mon",745,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
46,"management","married","university.degree","no","no","no","cellular","jul","mon",662,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
44,"services","divorced","high.school","no","yes","yes","cellular","jul","mon",1169,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
40,"blue-collar","married","professional.course","no","yes","yes","cellular","jul","mon",431,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
40,"admin.","divorced","high.school","no","no","no","cellular","jul","mon",837,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
51,"services","married","high.school","unknown","yes","no","telephone","jul","mon",596,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
59,"admin.","divorced","high.school","unknown","no","yes","cellular","jul","mon",630,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
48,"technician","married","professional.course","no","yes","no","cellular","jul","mon",383,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
37,"admin.","married","university.degree","no","no","no","telephone","jul","mon",1009,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
48,"technician","married","unknown","no","yes","no","cellular","jul","mon",1096,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
52,"admin.","divorced","university.degree","no","yes","no","cellular","jul","mon",867,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
43,"admin.","married","high.school","no","no","yes","cellular","jul","mon",551,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
49,"blue-collar","divorced","basic.6y","unknown","no","no","cellular","jul","mon",1065,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
45,"self-employed","divorced","university.degree","no","no","yes","cellular","jul","mon",890,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
50,"admin.","married","university.degree","no","no","no","telephone","jul","mon",1076,17,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
36,"admin.","married","university.degree","unknown","yes","no","cellular","jul","tue",874,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
53,"blue-collar","divorced","basic.4y","no","yes","no","cellular","jul","tue",648,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
52,"entrepreneur","divorced","high.school","unknown","yes","no","cellular","jul","tue",710,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
60,"retired","divorced","basic.4y","no","yes","no","cellular","jul","tue",600,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
53,"entrepreneur","married","university.degree","unknown","yes","no","cellular","jul","tue",893,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
33,"admin.","married","university.degree","no","no","no","cellular","jul","tue",2516,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
60,"retired","divorced","professional.course","no","no","no","cellular","jul","tue",454,5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
38,"unemployed","married","basic.4y","unknown","no","no","cellular","jul","tue",1058,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
48,"technician","married","professional.course","no","yes","no","telephone","jul","tue",616,11,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
57,"admin.","divorced","university.degree","unknown","yes","yes","cellular","jul","tue",816,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
28,"technician","single","university.degree","unknown","no","no","cellular","jul","tue",808,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
44,"blue-collar","single","basic.9y","no","yes","no","telephone","jul","tue",1127,11,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
50,"services","divorced","basic.6y","no","no","yes","cellular","jul","wed",684,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
25,"services","single","high.school","unknown","yes","yes","cellular","jul","wed",843,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
23,"services","married","high.school","no","no","no","cellular","jul","wed",650,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
55,"entrepreneur","single","unknown","unknown","no","no","telephone","jul","wed",542,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
